leadtime,shortage,setup,lostsales,CV,horizon,ADI,policy,mu_dist_bounds,avg_cost,MC_std,train_time_s,forecast_id,agent_id
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8156.248577801374,229.87672957191626,3358.599406048,7,7
2,50.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9596.428781851959,337.571360152246,3358.599406048,8,7
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-6132.199374129582,111.73806443173311,2946.275575911,1,16
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8572.021683884097,167.2399045090483,2946.275575911,2,16
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-10624.21866413138,247.8979066214913,2946.275575911,3,16
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8459.971548264384,181.5884928701318,2946.275575911,4,16
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8459.077064319827,192.26413048836753,2946.275575911,5,16
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8450.505696160231,190.0850187758774,2946.275575911,6,16
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8048.691266774937,177.75514999914495,2946.275575911,7,16
2,25.0,320,false,0.2,4,false,sSPolicy,"(0.0, 20.0)",-9111.31158927465,191.9383101720591,2946.275575911,8,16
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6682.943174691819,149.88776525420718,3595.243761405,1,23
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8925.342028038225,273.1546534233656,3595.243761405,2,23
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11923.63139700411,506.39977410188067,3595.243761405,3,23
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8922.122722021624,312.8061882236936,3595.243761405,4,23
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8938.87804152223,364.4240324287385,3595.243761405,5,23
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9004.786019628938,401.8809820124362,3595.243761405,6,23
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8352.61675803953,195.5497611705904,3595.243761405,7,23
2,100.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10184.259153915129,496.32537027446364,3595.243761405,8,23
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-6441.29848250289,154.66377025676505,3001.496139096,1,32
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8901.998661367674,257.6685937313019,3001.496139096,2,32
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-11516.653845397928,477.36556972887655,3001.496139096,3,32
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8858.81742707114,299.40352308969614,3001.496139096,4,32
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8865.088900986606,296.2140968408319,3001.496139096,5,32
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8935.394846893683,330.74848191440685,3001.496139096,6,32
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-8364.496038821306,228.70215971037987,3001.496139096,7,32
2,75.0,320,true,0.2,4,false,sSPolicy,"(0.0, 20.0)",-9924.942680099119,402.3161423511187,3001.496139096,8,32
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-416.34670882647305,45.45114416592342,3378.888261651,1,8
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-817.5664934253298,111.6680964314155,3378.888261651,2,8
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1421.0325839932773,180.83765711270559,3378.888261651,3,8
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-824.2767385704645,114.93416391278738,3378.888261651,4,8
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-848.794444847634,114.15515434477449,3378.888261651,5,8
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-891.365750438745,137.56386943045553,3378.888261651,6,8
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-709.9598252662155,84.84530585836183,3378.888261651,7,8
2,25.0,0,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1121.4837922416802,157.8332980244638,3378.888261651,8,8
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-475.71586810599695,62.52497256299891,3318.398836053,1,24
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-973.7107213404323,174.66902659095928,3318.398836053,2,24
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-2078.2916408747033,381.4343534269493,3318.398836053,3,24
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1026.187416602685,203.36684845788955,3318.398836053,4,24
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1069.2906107298434,220.1251955423565,3318.398836053,5,24
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1177.1800525702379,258.87949264720197,3318.398836053,6,24
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-807.0337518493706,117.04890593688138,3318.398836053,7,24
2,75.0,0,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-1730.3983651283936,332.30035466084627,3318.398836053,8,24
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-3469.346638274456,79.02465179664269,2992.720074242,1,41
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4476.404594608834,126.75215304701064,2992.720074242,2,41
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-5695.553787140634,196.27945372391176,2992.720074242,3,41
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4463.831917594274,135.0419204724404,2992.720074242,4,41
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4422.15221159309,130.9242191821163,2992.720074242,5,41
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4410.696020745731,144.11992129187243,2992.720074242,6,41
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4212.354945771064,124.06889331929771,2992.720074242,7,41
2,25.0,80,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4912.023194191483,160.46657308331172,2992.720074242,8,41
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-3452.724968576917,103.62789675627062,3022.573195425,1,57
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4678.979405891923,231.78422598544475,3022.573195425,2,57
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6497.56844944728,424.13973285811795,3022.573195425,3,57
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4699.463931056372,243.7785659825694,3022.573195425,4,57
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4719.547863261722,245.87319048808976,3022.573195425,5,57
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4826.619894355038,304.7700450022235,3022.573195425,6,57
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-4335.288142433662,183.8669727130387,3022.573195425,7,57
2,75.0,80,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-5594.0159083753315,373.67425600907734,3022.573195425,8,57
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6571.595524335885,158.25928801001035,3313.126419099,1,49
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9305.71902235103,330.903332776976,3313.126419099,2,49
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-14642.12863997298,703.8211915327568,3313.126419099,3,49
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9898.303226801534,524.3248351385507,3313.126419099,4,49
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10486.54231110171,652.8779026759411,3313.126419099,5,49
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12212.639115720924,962.6502566192482,3313.126419099,6,49
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8756.446841776858,213.96080261363045,3313.126419099,7,49
8,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12317.630387807494,637.2913395163849,3313.126419099,8,49
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6345.040024623644,119.08192034247102,3623.735255031,1,33
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8830.175582933027,248.13934828994198,3623.735255031,2,33
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12970.46161670334,679.9424751449205,3623.735255031,3,33
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8967.235203522747,314.4987330264272,3623.735255031,4,33
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9323.080885107329,475.48518112039176,3623.735255031,5,33
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9866.061427366518,558.0534452790176,3623.735255031,6,33
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8418.549772987226,166.31705655872025,3623.735255031,7,33
8,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10770.304007120138,614.5062684866967,3623.735255031,8,33
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12863.116362721732,498.547106262607,2995.308770754,1,42
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17362.23352304599,301.12715853679043,2995.308770754,2,42
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-21765.262949015414,386.72790032561386,2995.308770754,3,42
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17209.791553688472,534.5604324332639,2995.308770754,4,42
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16977.827054233374,607.6983500468267,2995.308770754,5,42
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16420.225707153048,228.91191466467185,2995.308770754,6,42
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16188.02431426935,599.4271891945932,2995.308770754,7,42
2,25.0,1280,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-18225.169041173747,253.74995686218847,2995.308770754,8,42
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-13191.415720021636,271.40204243708496,3021.900218605,1,58
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17687.878924713055,324.1116029648052,3021.900218605,2,58
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-22751.291268173445,559.1618423649015,3021.900218605,3,58
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17745.91311786246,383.11796052498585,3021.900218605,4,58
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17703.180894073317,404.6962912206949,3021.900218605,5,58
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-17071.81612562194,580.5869404057083,3021.900218605,6,58
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-16724.614242347558,478.95438041123225,3021.900218605,7,58
2,75.0,1280,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-18947.41825746098,445.5736001619463,3021.900218605,8,58
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6597.90937503346,160.86359165770327,3355.746783473,1,50
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8965.117225232025,288.54072599136396,3355.746783473,2,50
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-12502.9109346026,591.6356414536702,3355.746783473,3,50
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9066.862567729693,381.5231249706491,3355.746783473,4,50
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9156.30979015309,438.4446761409213,3355.746783473,5,50
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9444.365224738513,454.8163956325177,3355.746783473,6,50
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8367.673057184938,227.97084962333696,3355.746783473,7,50
4,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10692.594388446912,519.5798905662236,3355.746783473,8,50
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6276.470376966765,139.80041272874513,3578.541256154,1,34
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8528.82839004765,178.23407379641105,3578.541256154,2,34
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11217.030081395085,337.1116467484584,3578.541256154,3,34
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8521.3580445131,178.9038295616646,3578.541256154,4,34
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8545.139556357188,201.05965415199216,3578.541256154,5,34
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8639.882570520793,225.9719743263109,3578.541256154,6,34
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8005.324852399002,186.41422614717698,3578.541256154,7,34
4,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9475.607501110548,302.73304345212637,3578.541256154,8,34
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-6288.786249903363,155.86035883529325,2976.567662358,1,43
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8365.248059321437,111.57163814516971,2976.567662358,2,43
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-10543.20279919416,159.18698284736482,2976.567662358,3,43
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8364.370542745328,103.99507255486392,2976.567662358,4,43
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8269.604614330738,152.8366745187033,2976.567662358,5,43
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8200.448733528188,121.632726007573,2976.567662358,6,43
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-7766.017872126869,86.40472830662323,2976.567662358,7,43
2,25.0,320,false,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8971.536480724506,140.36115842804935,2976.567662358,8,43
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-6654.766505428967,44.13696833208936,3018.570007868,1,59
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8609.113527691523,112.23085280206156,3018.570007868,2,59
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-11212.381604160753,213.6564384604876,3018.570007868,3,59
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8677.209690620977,144.2291655627279,3018.570007868,4,59
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8533.559864996807,183.7886326442559,3018.570007868,5,59
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8644.369244667736,207.87679236020125,3018.570007868,6,59
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-8193.234459704803,73.33577286023186,3018.570007868,7,59
2,75.0,320,true,0.1,32,false,sSPolicy,"(0.0, 20.0)",-9689.145898088913,200.3951849852439,3018.570007868,8,59
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6825.309137261604,149.39198672813862,3277.324510044,1,51
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8791.528836869615,199.28985895257168,3277.324510044,2,51
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11048.174051646249,336.78589124992277,3277.324510044,3,51
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8781.088875154806,226.0388814786894,3277.324510044,4,51
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8667.036324879291,247.86318757855784,3277.324510044,5,51
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8678.067161597293,254.23017630390706,3277.324510044,6,51
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8330.088255758352,157.35507127677735,3277.324510044,7,51
1,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9469.072137268253,296.28107922975977,3277.324510044,8,51
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6408.131771960621,149.22114266219853,3465.86696105,1,35
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8464.759774397775,166.85124613610864,3465.86696105,2,35
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10592.558325623893,229.21511052188464,3465.86696105,3,35
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8453.596404470876,192.36333520634386,3465.86696105,4,35
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8373.54583892277,184.66194158857328,3465.86696105,5,35
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8333.400134976035,158.93951827162172,3465.86696105,6,35
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7973.262125621635,180.9774726736864,3465.86696105,7,35
1,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8968.030171498456,176.46346093069084,3465.86696105,8,35
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-6691.5519249803465,178.71620900715968,3021.744817508,1,60
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9105.385740573662,355.12138924516836,3021.744817508,2,60
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-12020.105589354158,617.7158966466557,3021.744817508,3,60
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9115.622519042914,421.05292667886204,3021.744817508,4,60
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9083.715385616148,435.6367201057369,3021.744817508,5,60
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9062.408637828978,455.1066843581449,3021.744817508,6,60
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8480.780400475809,257.8827045676004,3021.744817508,7,60
2,75.0,320,true,0.3,32,false,sSPolicy,"(0.0, 20.0)",-10188.866053965034,559.1974301667168,3021.744817508,8,60
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-6353.689641162729,168.82689949497254,3296.413424467,1,44
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8674.665318173116,258.84438845665863,3296.413424467,2,44
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-11097.800387868188,358.5624176992929,3296.413424467,3,44
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8644.711300123196,255.56443913767606,3296.413424467,4,44
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8618.431563113309,288.9868603783693,3296.413424467,5,44
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8553.93062625419,277.85187271998547,3296.413424467,6,44
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-8127.915103441825,239.04258511349246,3296.413424467,7,44
2,25.0,320,false,0.3,32,false,sSPolicy,"(0.0, 20.0)",-9273.04751035164,288.01624213887743,3296.413424467,8,44
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6749.964018930793,135.29497313394026,3238.618801539,1,52
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8643.289452503097,163.9738855867296,3238.618801539,2,52
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10567.714586625154,231.38049788443723,3238.618801539,3,52
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8628.581979158054,197.85311653763284,3238.618801539,4,52
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8531.177742213185,228.0065321927079,3238.618801539,5,52
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8472.66337890726,198.03830078308232,3238.618801539,6,52
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8251.110846158563,183.11360049137727,3238.618801539,7,52
0,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9060.518248607086,209.1701471881449,3238.618801539,8,52
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6397.692122743303,157.70793829554756,3347.449156598,1,36
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8429.242569478663,186.4525575438358,3347.449156598,2,36
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10446.4430100336,224.90516307529924,3347.449156598,3,36
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8379.616244150346,203.51075159726204,3347.449156598,4,36
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8311.840687411104,188.71513520039454,3347.449156598,5,36
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8276.20976409379,168.45138318204846,3347.449156598,6,36
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7950.850102243279,181.21394960481092,3347.449156598,7,36
0,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8838.698529570718,161.92232607162188,3347.449156598,8,36
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6528.838850710283,117.65025170236402,3333.503819867,1,53
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8697.821727990811,210.8168769901773,3333.503819867,2,53
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11237.723312127817,358.39800932167645,3333.503819867,3,53
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8686.640813528738,240.28294444960923,3333.503819867,4,53
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8656.949503702992,269.8576224289175,3333.503819867,5,53
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8634.144982212014,256.2271934663286,3333.503819867,6,53
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8199.824044847997,187.9648678615859,3333.503819867,7,53
2,50.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9545.828891400133,299.5600002007193,3333.503819867,8,53
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-5949.020721397977,79.4578169351391,3130.081011041,1,37
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8136.859126486549,150.63213014864752,3130.081011041,2,37
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-10296.979734173063,187.74354339351308,3130.081011041,3,37
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8105.296767840396,139.32649738694255,3130.081011041,4,37
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8102.457455106031,129.06111207153188,3130.081011041,5,37
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8081.900318417299,140.22887541813455,3130.081011041,6,37
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-7667.004206115915,109.77800329180188,3130.081011041,7,37
2,10.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8608.478830100434,168.07477472635648,3130.081011041,8,37
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-6609.017501259284,146.47547634398208,2962.324757197,1,62
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8818.328236488456,296.53320879636857,2962.324757197,2,62
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-11614.9847416082,530.2541219398329,2962.324757197,3,62
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8852.946244196182,316.6088554982513,2962.324757197,4,62
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8892.012289076534,351.0663304571797,2962.324757197,5,62
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8853.989449406034,365.74717205678576,2962.324757197,6,62
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8303.71675262283,241.06728695726312,2962.324757197,7,62
2,75.0,320,true,0.2,16,false,sSPolicy,"(0.0, 20.0)",-9884.159147538092,423.59821991421404,2962.324757197,8,62
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-6443.0915787780095,109.02886812525588,3437.116953051,1,46
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8492.68436893853,159.73933871959002,3437.116953051,2,46
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-10688.315622749364,237.10794632429315,3437.116953051,3,46
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8500.42738220649,171.30960790443308,3437.116953051,4,46
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8494.457804505415,179.23129538721057,3437.116953051,5,46
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8401.828111557837,198.94505098668975,3437.116953051,6,46
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-8033.573268825166,149.71737633487493,3437.116953051,7,46
2,25.0,320,false,0.2,16,false,sSPolicy,"(0.0, 20.0)",-9090.718941555217,203.68944287580513,3437.116953051,8,46
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6696.894738806696,178.55426581269387,3346.706835887,1,54
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8873.28959986184,300.01157831385666,3346.706835887,2,54
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-11562.621475155263,512.0085744601226,3346.706835887,3,54
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8838.120212927322,331.2598928601792,3346.706835887,4,54
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8823.53115368343,362.1427596607258,3346.706835887,5,54
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8845.053325221803,366.1771440623228,3346.706835887,6,54
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-8291.894496140667,225.19866432076483,3346.706835887,7,54
2,75.0,320,true,0.2,32,false,sSPolicy,"(0.0, 20.0)",-9927.66748147484,457.47785940644275,3346.706835887,8,54
2,25.0,320,false,0.2,32,false,sSPolicy,"(0.0, 20.0)",-6401.969917748668,143.43513618777902,3056.28108872,1,38
